time,V(vin_12v),V(vsense_adc),V(vsense_raw)
1.527499999999995e-02,1.282499999999984e+01,2.258396476290013e+00,2.279428894935631e+00
1.528499999999995e-02,1.285499999999984e+01,2.262880510289830e+00,2.283998011242495e+00
1.529499999999995e-02,1.288499999999984e+01,2.267382560804659e+00,2.288584334691396e+00
1.530499999999995e-02,1.291499999999984e+01,2.271902456446572e+00,2.293187701593824e+00
1.531499999999995e-02,1.294499999999984e+01,2.276440027458023e+00,2.297807949818414e+00
1.532499999999995e-02,1.297499999999984e+01,2.280995105696339e+00,2.302444918776127e+00
1.533499999999995e-02,1.300499999999984e+01,2.285567524618360e+00,2.307098449405578e+00
1.534499999999995e-02,1.303499999999983e+01,2.290157119265221e+00,2.311768384158505e+00
1.535499999999995e-02,1.306499999999983e+01,2.294763726247282e+00,2.316454566985376e+00
1.536499999999994e-02,1.309499999999983e+01,2.299387183729199e+00,2.321156843321129e+00
1.537499999999994e-02,1.312499999999983e+01,2.304027331415139e+00,2.325875060071054e+00
1.538499999999994e-02,1.315499999999983e+01,2.308684010534136e+00,2.330609065596803e+00
1.539499999999994e-02,1.318499999999983e+01,2.313357063825584e+00,2.335358709702537e+00
1.540499999999994e-02,1.321499999999983e+01,2.318046335524869e+00,2.340123843621203e+00
1.541499999999994e-02,1.324499999999983e+01,2.322751671349139e+00,2.344904320000944e+00
1.542499999999994e-02,1.327499999999982e+01,2.327472918483206e+00,2.349699992891634e+00
1.543499999999994e-02,1.330499999999982e+01,2.332209925565587e+00,2.354510717731546e+00
1.544499999999994e-02,1.333499999999982e+01,2.336962542674674e+00,2.359336351334140e+00
1.545499999999994e-02,1.336499999999982e+01,2.341730621315037e+00,2.364176751874989e+00
1.546499999999994e-02,1.339499999999982e+01,2.346514014403856e+00,2.369031778878814e+00
1.547499999999994e-02,1.342499999999982e+01,2.351312576257485e+00,2.373901293206652e+00
1.548499999999994e-02,1.345499999999982e+01,2.356126162578140e+00,2.378785157043146e+00
1.549499999999994e-02,1.348499999999982e+01,2.360954630440718e+00,2.383683233883952e+00
1.550499999999994e-02,1.351499999999982e+01,2.365797838279735e+00,2.388595388523268e+00
1.551499999999994e-02,1.354499999999981e+01,2.370655645876395e+00,2.393521487041479e+00
1.552499999999994e-02,1.357499999999981e+01,2.375527914345780e+00,2.398461396792926e+00
1.553499999999994e-02,1.360499999999981e+01,2.380414506124160e+00,2.403414986393783e+00
1.554499999999994e-02,1.363499999999981e+01,2.385315284956421e+00,2.408382125710057e+00
1.555499999999994e-02,1.366499999999981e+01,2.390230115883623e+00,2.413362685845694e+00
1.556499999999994e-02,1.369499999999981e+01,2.395158865230666e+00,2.418356539130808e+00
1.557499999999994e-02,1.372499999999981e+01,2.400101400594077e+00,2.423363559110011e+00
1.558499999999994e-02,1.375499999999981e+01,2.405057590829915e+00,2.428383620530869e+00
1.559499999999994e-02,1.378499999999980e+01,2.410027306041788e+00,2.433416599332445e+00
1.560499999999993e-02,1.381499999999980e+01,2.415010417568983e+00,2.438462372633976e+00
1.561499999999993e-02,1.384499999999980e+01,2.420006797974719e+00,2.443520818723642e+00
1.562499999999993e-02,1.387499999999980e+01,2.425016321034492e+00,2.448591817047443e+00
1.563499999999993e-02,1.390499999999980e+01,2.430038861724554e+00,2.453675248198192e+00
1.564499999999993e-02,1.393499999999980e+01,2.435074296210485e+00,2.458770993904599e+00
1.565499999999993e-02,1.396499999999980e+01,2.440122501835878e+00,2.463878937020469e+00
1.566499999999993e-02,1.399499999999980e+01,2.445183357111137e+00,2.468998961513995e+00
1.567499999999993e-02,1.402499999999980e+01,2.450256741702375e+00,2.474130952457165e+00
1.568499999999993e-02,1.405499999999979e+01,2.455342536420419e+00,2.479274796015255e+00
1.569499999999993e-02,1.408499999999979e+01,2.460440623209923e+00,2.484430379436429e+00
1.570499999999993e-02,1.411499999999979e+01,2.465550885138578e+00,2.489597591041441e+00
1.571499999999993e-02,1.414499999999979e+01,2.470673206386435e+00,2.494776320213430e+00
1.572499999999993e-02,1.417499999999979e+01,2.475807472235316e+00,2.499966457387813e+00
1.573499999999993e-02,1.420499999999979e+01,2.480953569058340e+00,2.505167894042275e+00
1.574499999999993e-02,1.423499999999979e+01,2.486111384309536e+00,2.510380522686856e+00
1.575499999999993e-02,1.426499999999979e+01,2.491280806513565e+00,2.515604236854128e+00
1.576499999999993e-02,1.429499999999978e+01,2.496461725255532e+00,2.520838931089469e+00
1.577499999999993e-02,1.432499999999978e+01,2.501654031170899e+00,2.526084500941429e+00
1.578499999999993e-02,1.435499999999978e+01,2.506857615935495e+00,2.531340842952186e+00
1.579499999999993e-02,1.438499999999978e+01,2.512072372255618e+00,2.536607854648094e+00
1.580499999999993e-02,1.441499999999978e+01,2.517298193858230e+00,2.541885434530320e+00
1.581499999999993e-02,1.444499999999978e+01,2.522534975481252e+00,2.547173482065572e+00
1.582499999999993e-02,1.447499999999978e+01,2.527782612863942e+00,2.552471897676914e+00
1.583499999999993e-02,1.450499999999978e+01,2.533041002737373e+00,2.557780582734666e+00
1.584499999999993e-02,1.453499999999977e+01,2.538310042814999e+00,2.563099439547396e+00
1.585499999999992e-02,1.456499999999977e+01,2.543589631783305e+00,2.568428371352995e+00
1.586499999999992e-02,1.459499999999977e+01,2.548879669292555e+00,2.573767282309831e+00
1.587499999999992e-02,1.462499999999977e+01,2.554180055947623e+00,2.579116077488000e+00
1.588499999999992e-02,1.465499999999977e+01,2.559490693298911e+00,2.584474662860648e+00
1.589499999999992e-02,1.468499999999977e+01,2.564811483833353e+00,2.589842945295382e+00
1.590499999999992e-02,1.471499999999977e+01,2.570142330965510e+00,2.595220832545762e+00
1.591499999999992e-02,1.474499999999977e+01,2.575483139028741e+00,2.600608233242870e+00
1.592499999999992e-02,1.477499999999976e+01,2.580833813266467e+00,2.606005056886966e+00
1.593499999999992e-02,1.480499999999976e+01,2.586194259823510e+00,2.611411213839218e+00
1.594499999999992e-02,1.483499999999976e+01,2.591564385737519e+00,2.616826615313511e+00
1.595499999999992e-02,1.486499999999976e+01,2.596944098930480e+00,2.622251173368337e+00
1.596499999999992e-02,1.489499999999976e+01,2.602333308200300e+00,2.627684800898763e+00
1.597499999999992e-02,1.492499999999976e+01,2.607731923212475e+00,2.633127411628466e+00
1.598499999999992e-02,1.495499999999976e+01,2.613139854491836e+00,2.638578920101857e+00
1.599499999999992e-02,1.498499999999976e+01,2.618557013414380e+00,2.644039241676271e+00
1.600000000000000e-02,1.500000000000000e+01,2.621269028494644e+00,2.646772683740905e+00
1.600100000000000e-02,1.500000000000000e+01,2.621811141290376e+00,2.647290442689783e+00
1.600300000000000e-02,1.500000000000000e+01,2.622894331537543e+00,2.648324971754993e+00
1.600700000000000e-02,1.500000000000000e+01,2.625054511818778e+00,2.650388108210364e+00
1.601500000000000e-02,1.500000000000000e+01,2.629350189604243e+00,2.654490807191883e+00
1.602500000000000e-02,1.500000000000000e+01,2.634673814808001e+00,2.659575274135692e+00
1.603500000000000e-02,1.500000000000000e+01,2.639946797304359e+00,2.664611373442437e+00
1.604500000000000e-02,1.500000000000000e+01,2.645169618848457e+00,2.669599565224914e+00
1.605500000000000e-02,1.500000000000000e+01,2.650342756612587e+00,2.674540305218954e+00
1.606500000000000e-02,1.500000000000000e+01,2.655466683229781e+00,2.679434044825047e+00
1.607500000000000e-02,1.500000000000000e+01,2.660541866836998e+00,2.684281231149591e+00
1.608500000000000e-02,1.500000000000000e+01,2.665568771117895e+00,2.689082307045743e+00
1.609500000000000e-02,1.500000000000000e+01,2.670547855345184e+00,2.693837711153872e+00
1.610500000000000e-02,1.500000000000000e+01,2.675479574422602e+00,2.698547877941643e+00
1.611500000000000e-02,1.500000000000000e+01,2.680364378926461e+00,2.703213237743701e+00
1.612500000000000e-02,1.500000000000000e+01,2.685202715146823e+00,2.707834216800997e+00
1.613500000000000e-02,1.500000000000000e+01,2.689995025128272e+00,2.712411237299728e+00
1.614500000000000e-02,1.500000000000000e+01,2.694741746710299e+00,2.716944717409906e+00
1.615500000000000e-02,1.500000000000000e+01,2.699443313567305e+00,2.721435071323567e+00
1.616500000000000e-02,1.500000000000000e+01,2.704100155248224e+00,2.725882709292608e+00
1.617499999999999e-02,1.500000000000000e+01,2.708712697215764e+00,2.730288037666276e+00
1.618499999999999e-02,1.500000000000000e+01,2.713281360885287e+00,2.734651458928289e+00
1.619499999999999e-02,1.500000000000000e+01,2.717806563663297e+00,2.738973371733605e+00
1.620499999999999e-02,1.500000000000000e+01,2.722288718985591e+00,2.743254170944851e+00
1.621499999999999e-02,1.500000000000000e+01,2.726728236355019e+00,2.747494247668394e+00
1.622499999999999e-02,1.500000000000000e+01,2.731125521378906e+00,2.751693989290076e+00
1.623499999999999e-02,1.500000000000000e+01,2.735480975806103e+00,2.755853779510604e+00
1.624499999999999e-02,1.500000000000000e+01,2.739794997563699e+00,2.759973998380611e+00
1.625499999999999e-02,1.500000000000000e+01,2.744067980793369e+00,2.764055022335371e+00
1.626499999999999e-02,1.500000000000000e+01,2.748300315887390e+00,2.768097224229201e+00
1.627499999999999e-02,1.500000000000000e+01,2.752492389524306e+00,2.772100973369517e+00
1.628499999999999e-02,1.500000000000000e+01,2.756644584704255e+00,2.776066635550579e+00
1.629499999999999e-02,1.500000000000000e+01,2.760757280783964e+00,2.779994573086912e+00
1.630499999999999e-02,1.500000000000000e+01,2.764830853511405e+00,2.783885144846407e+00
1.631499999999999e-02,1.500000000000000e+01,2.768865675060125e+00,2.787738706283105e+00
1.632499999999999e-02,1.500000000000000e+01,2.772862114063253e+00,2.791555609469679e+00
1.633499999999999e-02,1.500000000000000e+01,2.776820535647172e+00,2.795336203129594e+00
1.634499999999999e-02,1.500000000000000e+01,2.780741301464885e+00,2.799080832668973e+00
1.635499999999999e-02,1.500000000000000e+01,2.784624769729052e+00,2.802789840208150e+00
1.636499999999999e-02,1.500000000000000e+01,2.788471295244722e+00,2.806463564612929e+00
1.637499999999999e-02,1.500000000000000e+01,2.792281229441743e+00,2.810102341525541e+00
1.638499999999999e-02,1.500000000000000e+01,2.796054920406874e+00,2.813706503395316e+00
1.639499999999999e-02,1.500000000000000e+01,2.799792712915586e+00,2.817276379509049e+00
1.640499999999999e-02,1.500000000000000e+01,2.803494948463561e+00,2.820812296021087e+00
1.641499999999999e-02,1.500000000000000e+01,2.807161965297897e+00,2.824314575983134e+00
1.642499999999998e-02,1.500000000000000e+01,2.810794098448000e+00,2.827783539373752e+00
1.643499999999998e-02,1.500000000000000e+01,2.814391679756207e+00,2.831219503127612e+00
1.644499999999998e-02,1.500000000000000e+01,2.817955037908093e+00,2.834622781164432e+00
1.645499999999998e-02,1.500000000000000e+01,2.821484498462508e+00,2.837993684417676e+00
1.646499999999998e-02,1.500000000000000e+01,2.824980383881315e+00,2.841332520862946e+00
1.647499999999998e-02,1.500000000000000e+01,2.828443013558857e+00,2.844639595546131e+00
1.648499999999998e-02,1.500000000000000e+01,2.831872703851134e+00,2.847915210611270e+00
1.649499999999998e-02,1.500000000000000e+01,2.835269768104705e+00,2.851159665328158e+00
1.650499999999998e-02,1.500000000000000e+01,2.838634516685323e+00,2.854373256119693e+00
1.651499999999998e-02,1.500000000000000e+01,2.841967257006284e+00,2.857556276588951e+00
1.652499999999998e-02,1.500000000000000e+01,2.845268293556513e+00,2.860709017546015e+00
1.653499999999998e-02,1.500000000000000e+01,2.848537927928390e+00,2.863831767034542e+00
1.654499999999998e-02,1.500000000000000e+01,2.851776458845297e+00,2.866924810358083e+00
1.655499999999998e-02,1.500000000000000e+01,2.854984182188915e+00,2.869988430106144e+00
1.656499999999998e-02,1.500000000000000e+01,2.858161391026252e+00,2.873022906180007e+00
1.657499999999998e-02,1.500000000000000e+01,2.861308375636425e+00,2.876028515818304e+00
1.658499999999998e-02,1.500000000000000e+01,2.864425423537174e+00,2.879005533622345e+00
1.659499999999998e-02,1.500000000000000e+01,2.867512819511135e+00,2.881954231581203e+00
1.660499999999998e-02,1.500000000000000e+01,2.870570845631855e+00,2.884874879096572e+00
1.661499999999998e-02,1.500000000000000e+01,2.873599781289569e+00,2.887767743007370e+00
1.662499999999998e-02,1.500000000000000e+01,2.876599903216718e+00,2.890633087614127e+00
1.663499999999998e-02,1.500000000000000e+01,2.879571485513238e+00,2.893471174703128e+00
1.664499999999998e-02,1.500000000000000e+01,2.882514799671601e+00,2.896282263570329e+00
1.665499999999998e-02,1.500000000000000e+01,2.885430114601618e+00,2.899066611045054e+00
1.666499999999997e-02,1.500000000000000e+01,2.888317696655008e+00,2.901824471513449e+00
1.667499999999997e-02,1.500000000000000e+01,2.891177809649735e+00,2.904556096941734e+00
1.668499999999997e-02,1.500000000000000e+01,2.894010714894107e+00,2.907261736899217e+00
1.669499999999997e-02,1.500000000000000e+01,2.896816671210654e+00,2.909941638581098e+00
1.670499999999997e-02,1.500000000000000e+01,2.899595934959772e+00,2.912596046831051e+00
1.671499999999997e-02,1.500000000000000e+01,2.902348760063147e+00,2.915225204163599e+00
1.672499999999997e-02,1.500000000000000e+01,2.905075398026951e+00,2.917829350786263e+00
1.673499999999997e-02,1.500000000000000e+01,2.907776097964823e+00,2.920408724621514e+00
1.674499999999997e-02,1.500000000000000e+01,2.910451106620627e+00,2.922963561328508e+00
1.675499999999997e-02,1.500000000000000e+01,2.913100668390999e+00,2.925494094324618e+00
1.676499999999997e-02,1.500000000000000e+01,2.915725025347669e+00,2.928000554806758e+00
1.677499999999997e-02,1.500000000000000e+01,2.918324417259583e+00,2.930483171772505e+00
1.678499999999997e-02,1.500000000000000e+01,2.920899081614809e+00,2.932942172041027e+00
1.679499999999997e-02,1.500000000000000e+01,2.923449253642231e+00,2.935377780273797e+00
1.680499999999997e-02,1.500000000000000e+01,2.925975166333044e+00,2.937790218995124e+00
1.681499999999997e-02,1.500000000000000e+01,2.928477050462035e+00,2.940179708612484e+00
1.682499999999997e-02,1.500000000000000e+01,2.930955134608675e+00,2.942546467436654e+00
1.683499999999997e-02,1.500000000000000e+01,2.933409645177998e+00,2.944890711701660e+00
1.684499999999997e-02,1.500000000000000e+01,2.935840806421286e+00,2.947212655584531e+00
1.685499999999997e-02,1.500000000000000e+01,2.938248840456557e+00,2.949512511224868e+00
1.686499999999997e-02,1.500000000000000e+01,2.940633967288862e+00,2.951790488744226e+00
1.687499999999997e-02,1.500000000000000e+01,2.942996404830382e+00,2.954046796265309e+00
1.688499999999997e-02,1.500000000000000e+01,2.945336368920336e+00,2.956281639930989e+00
1.689499999999997e-02,1.500000000000000e+01,2.947654073344706e+00,2.958495223923136e+00
1.690499999999997e-02,1.500000000000000e+01,2.949949729855763e+00,2.960687750481273e+00
1.691499999999996e-02,1.500000000000000e+01,2.952223548191415e+00,2.962859419921054e+00
1.692499999999996e-02,1.500000000000000e+01,2.954475736094375e+00,2.965010430652568e+00
1.693499999999996e-02,1.500000000000000e+01,2.956706499331132e+00,2.967140979198463e+00
1.694499999999996e-02,1.500000000000000e+01,2.958916041710756e+00,2.969251260211899e+00
1.695499999999996e-02,1.500000000000000e+01,2.961104565103517e+00,2.971341466494338e+00
1.696499999999996e-02,1.500000000000000e+01,2.963272269459329e+00,2.973411789013154e+00
1.697499999999996e-02,1.500000000000000e+01,2.965419352826018e+00,2.975462416919083e+00
1.698499999999996e-02,1.500000000000000e+01,2.967546011367416e+00,2.977493537563503e+00
1.699499999999996e-02,1.500000000000000e+01,2.969652439381282e+00,2.979505336515550e+00
1.700499999999996e-02,1.500000000000000e+01,2.971738829317056e+00,2.981497997579076e+00
1.701499999999996e-02,1.500000000000000e+01,2.973805371793440e+00,2.983471702809440e+00
1.702499999999996e-02,1.500000000000000e+01,2.975852255615813e+00,2.985426632530136e+00
1.703499999999996e-02,1.500000000000000e+01,2.977879667793484e+00,2.987362965349277e+00
1.704499999999996e-02,1.500000000000000e+01,2.979887793556772e+00,2.989280878175904e+00
1.705499999999996e-02,1.500000000000000e+01,2.981876816373936e+00,2.991180546236160e+00
1.706499999999996e-02,1.500000000000000e+01,2.983846917967933e+00,2.993062143089288e+00
1.707499999999996e-02,1.500000000000000e+01,2.985798278333019e+00,2.994925840643491e+00
1.708499999999996e-02,1.500000000000000e+01,2.987731075751200e+00,2.996771809171645e+00
1.709499999999996e-02,1.500000000000000e+01,2.989645486808515e+00,2.998600217326845e+00
1.710499999999996e-02,1.500000000000000e+01,2.991541686411171e+00,3.000411232157822e+00
1.711499999999996e-02,1.500000000000000e+01,2.993419847801524e+00,3.002205019124200e+00
1.712499999999996e-02,1.500000000000000e+01,2.995280142573906e+00,3.003981742111618e+00
1.713499999999996e-02,1.500000000000000e+01,2.997122740690300e+00,3.005741563446696e+00
1.714499999999996e-02,1.500000000000000e+01,2.998947810495873e+00,3.007484643911869e+00
1.715499999999996e-02,1.500000000000000e+01,3.000755518734353e+00,3.009211142760082e+00
1.716499999999995e-02,1.500000000000000e+01,3.002546030563265e+00,3.010921217729330e+00
1.717499999999995e-02,1.500000000000000e+01,3.004319509569021e+00,3.012615025057077e+00
1.718499999999995e-02,1.500000000000000e+01,3.006076117781862e+00,3.014292719494526e+00
